Subject_id,I1_duration,I2_direction,Response_result
6,2500,-1,0
6,2500,1,1
6,2500,1,1
6,2500,-1,0
6,2500,1,1
6,2500,1,1
6,2500,1,1
6,2500,1,1
6,2500,-1,0
6,2500,-1,1
6,2500,-1,1
6,2500,-1,1
6,2500,-1,1
6,2500,-1,1
6,2500,-1,0
6,2500,1,1
6,2500,1,1
6,2500,-1,0
6,2500,1,0
6,2500,1,1
6,2500,-1,1
6,2500,1,1
6,2500,1,1
6,2500,-1,0
6,2500,1,1
6,2500,1,1
6,2500,1,1
6,2500,-1,0
6,2500,1,1
6,2500,-1,1
6,2500,1,1
6,2500,1,1
6,2500,-1,0
6,2500,-1,0
6,2500,1,1
6,2500,-1,1
6,2500,-1,0
6,2500,1,0
6,2500,1,1
6,2500,1,1
6,2500,-1,0
6,2500,1,1
6,2500,-1,0
6,2500,1,1
6,2500,-1,1
6,2500,1,1
6,2500,1,1
6,2500,1,1
6,2500,-1,1
6,2500,-1,1
6,2500,-1,1
6,2500,1,1
6,2500,1,1
6,2500,-1,1
6,2500,-1,1
6,2500,1,1
6,2500,-1,1
6,3000,1,1
6,3000,1,1
6,3000,-1,1
6,3000,-1,0
6,3000,-1,0
6,3000,-1,1
6,3000,-1,1
6,3000,1,1
6,3000,1,1
6,3000,1,1
6,3000,-1,0
6,3000,1,1
6,3000,-1,1
6,3000,1,0
6,3000,1,1
6,3000,1,1
6,3000,-1,0
6,3000,-1,0
6,3000,-1,0
6,3000,1,1
6,3000,1,1
6,3000,-1,0
6,3000,-1,1
6,3000,1,1
6,3000,-1,0
6,3000,1,1
6,3000,-1,1
6,3000,1,1
6,3000,-1,0
6,3000,1,1
6,3000,-1,0
6,3000,-1,1
6,3000,-1,0
6,3000,1,1
6,3000,1,1
6,3000,1,1
6,3000,1,1
6,3000,1,1
6,3000,-1,1
6,3000,-1,0
6,3000,1,1
6,3000,-1,0
6,3000,-1,0
6,3000,-1,0
6,3000,1,1
6,3000,1,1
6,3000,1,1
6,3000,-1,0
6,3000,-1,1
6,3000,1,1
6,3000,1,1
6,3000,-1,0
6,3000,1,1
6,3000,-1,1
6,3000,-1,0
6,3000,1,1
6,3000,-1,0
6,3000,-1,0
6,3000,1,1
6,3000,-1,0
6,3000,1,1
6,3000,1,1
6,3000,1,0
6,3000,1,1
6,3000,1,1
6,3000,-1,0
6,3000,1,1
6,3000,1,1
6,3000,-1,1
6,3000,-1,1
6,3000,-1,0
6,3000,-1,1
6,3000,1,1
6,3000,1,1
6,3000,-1,0
6,3000,1,1
6,3000,-1,1
6,3000,1,0
6,3000,-1,1
6,3000,1,1
7,1000,-1,0
7,1000,-1,0
7,1000,1,1
7,1000,-1,1
7,1000,1,1
7,1000,-1,1
7,1000,1,1
7,1000,-1,0
7,1000,1,0
7,1000,1,0
7,1000,1,0
7,1000,-1,1
7,1000,1,0
7,1000,-1,1
7,1000,-1,1
7,1000,1,1
7,1000,1,0
7,1000,1,1
7,1000,-1,1
7,1000,-1,0
7,1000,-1,1
7,1000,-1,0
7,1000,1,1
7,1000,-1,1
7,1000,1,1
7,1000,1,1
7,1000,-1,1
7,1000,1,0
7,1000,1,0
7,1000,-1,0
7,1000,1,1
7,1000,1,1
7,1000,-1,1
7,1000,-1,1
7,1000,1,0
7,1000,1,1
7,1000,1,1
7,1000,-1,1
7,1000,-1,0
7,1000,1,1
7,1000,1,1
7,1000,1,1
7,1000,-1,1
7,1000,1,1
7,1000,-1,0
7,1000,-1,1
7,1000,1,1
7,1000,-1,1
7,1000,1,1
7,1000,1,1
7,1000,-1,1
7,1000,-1,1
7,1000,1,1
7,1000,-1,1
7,1000,-1,0
7,1000,-1,0
7,1000,-1,1
7,1000,1,0
7,1000,1,0
7,1000,-1,1
7,1000,1,1
7,1000,-1,1
7,1000,1,1
7,1000,-1,1
7,1000,1,1
7,1000,-1,1
7,1000,1,1
7,1000,-1,0
7,1000,1,1
7,1000,-1,1
7,1000,-1,1
7,1000,1,0
7,1000,-1,1
7,1000,-1,1
7,1000,-1,1
7,1000,-1,1
7,1000,-1,1
7,1000,1,1
7,1000,1,0
7,1000,1,1
7,1500,-1,0
7,1500,-1,1
7,1500,-1,0
7,1500,1,1
7,1500,-1,1
7,1500,1,1
7,1500,1,1
7,1500,1,1
7,1500,1,1
7,1500,-1,1
7,1500,1,1
7,1500,-1,1
7,1500,1,1
7,1500,-1,1
7,1500,-1,1
7,1500,-1,0
7,1500,-1,1
7,1500,-1,0
7,1500,1,1
7,1500,-1,0
7,1500,-1,1
7,1500,1,1
7,1500,1,1
7,1500,1,1
7,1500,1,1
7,1500,-1,1
7,1500,-1,1
7,1500,1,1
7,1500,1,1
7,1500,-1,1
7,1500,-1,0
7,1500,1,1
7,1500,1,1
7,1500,1,1
7,1500,-1,0
7,1500,1,1
7,1500,1,1
7,1500,-1,0
7,1500,1,1
7,1500,-1,1
7,1500,-1,1
7,1500,-1,0
7,1500,-1,1
7,1500,1,1
7,1500,1,1
7,1500,1,1
7,1500,1,0
7,1500,1,1
7,1500,1,1
7,1500,-1,1
7,1500,-1,1
7,1500,1,1
7,1500,-1,0
7,1500,1,1
7,1500,1,1
7,1500,-1,1
7,1500,1,1
7,1500,1,1
7,1500,1,1
7,1500,1,1
7,1500,1,1
7,1500,-1,0
7,1500,-1,1
7,1500,-1,1
7,1500,1,1
7,1500,-1,1
7,1500,-1,1
7,1500,-1,1
7,1500,-1,0
7,1500,-1,1
7,1500,1,1
7,1500,-1,1
7,1500,1,1
7,1500,1,1
7,1500,1,1
7,1500,-1,1
7,1500,-1,1
7,1500,1,1
7,1500,1,1
7,1500,-1,0
7,2000,-1,1
7,2000,1,1
7,2000,1,1
7,2000,1,1
7,2000,1,1
7,2000,1,1
7,2000,1,1
7,2000,1,1
7,2000,-1,1
7,2000,1,1
7,2000,1,1
7,2000,1,1
7,2000,-1,1
7,2000,1,0
7,2000,-1,1
7,2000,-1,0
7,2000,1,1
7,2000,-1,0
7,2000,-1,1
7,2000,-1,1
7,2000,-1,1
7,2000,1,1
7,2000,-1,1
7,2000,1,1
7,2000,1,1
7,2000,1,1
7,2000,1,1
7,2000,-1,0
7,2000,1,1
7,2000,-1,0
7,2000,-1,1
7,2000,1,1
7,2000,-1,1
7,2000,-1,1
7,2000,1,0
7,2000,-1,0
7,2000,-1,1
7,2000,1,1
7,2000,1,1
7,2000,-1,0
7,2000,1,1
7,2000,1,0
7,2000,-1,1
7,2000,-1,1
7,2000,1,1
7,2000,-1,0
7,2000,1,1
7,2000,1,1
7,2000,-1,1
7,2000,1,1
7,2000,-1,0
7,2000,-1,0
7,2000,-1,1
7,2000,1,1
7,2000,-1,0
7,2000,-1,0
7,2000,1,1
7,2000,-1,0
7,2000,1,1
7,2000,-1,1
7,2000,1,0
7,2000,-1,0
7,2000,1,1
7,2000,1,1
7,2000,1,1
7,2000,1,1
7,2000,1,0
7,2000,-1,1
7,2000,-1,1
7,2000,-1,1
7,2000,1,1
7,2000,1,1
7,2000,1,1
7,2000,1,1
7,2000,-1,1
7,2000,1,1
7,2000,1,0
7,2000,1,1
7,2000,1,1
7,2000,-1,1
7,2500,1,1
7,2500,-1,0
7,2500,-1,1
7,2500,-1,1
7,2500,1,1
7,2500,1,1
7,2500,1,1
7,2500,1,1
7,2500,-1,0
7,2500,-1,1
7,2500,1,1
7,2500,-1,1
7,2500,-1,1
7,2500,-1,1
7,2500,1,1
7,2500,1,1
7,2500,1,1
7,2500,-1,1
7,2500,-1,1
7,2500,-1,1
7,2500,-1,1
7,2500,-1,1
7,2500,-1,1
7,2500,-1,1
7,2500,1,1
7,2500,-1,1
7,2500,1,1
7,2500,-1,0
7,2500,-1,0
7,2500,1,1
7,2500,1,1
7,2500,1,1
7,2500,-1,0
7,2500,1,1
7,2500,-1,1
7,2500,1,1
7,2500,-1,1
7,2500,-1,1
7,2500,-1,1
7,2500,1,1
7,2500,-1,1
7,2500,1,1
7,2500,-1,1
7,2500,-1,1
7,2500,1,1
7,2500,-1,1
7,2500,1,1
7,2500,-1,0
7,2500,-1,0
7,2500,1,1
7,2500,1,1
7,2500,1,1
7,2500,-1,0
7,2500,1,1
7,2500,1,1
7,2500,-1,0
7,2500,-1,0
7,2500,-1,0
7,2500,-1,0
7,2500,-1,1
7,2500,1,1
7,2500,1,1
7,2500,1,1
7,2500,-1,0
7,2500,-1,1
7,2500,1,1
7,2500,-1,1
7,2500,-1,0
7,2500,-1,0
7,2500,-1,1
7,2500,1,1
7,2500,-1,1
7,2500,-1,1
7,2500,-1,1
7,2500,1,1
7,2500,-1,1
7,2500,-1,1
7,2500,1,1
7,2500,1,1
7,2500,1,1
7,3000,-1,0
7,3000,-1,0
7,3000,-1,1
7,3000,1,1
7,3000,1,1
7,3000,1,1
7,3000,1,1
7,3000,-1,1
7,3000,-1,1
7,3000,-1,1
7,3000,-1,1
7,3000,-1,0
7,3000,-1,1
7,3000,-1,0
7,3000,1,1
7,3000,1,1
7,3000,1,1
7,3000,-1,1
7,3000,1,1
7,3000,-1,1
7,3000,1,1
7,3000,1,1
7,3000,1,1
7,3000,1,1
7,3000,1,1
7,3000,-1,1
7,3000,-1,1
7,3000,-1,0
7,3000,1,1
7,3000,1,1
7,3000,-1,0
7,3000,-1,0
7,3000,1,1
7,3000,1,0
7,3000,-1,1
7,3000,-1,1
7,3000,-1,1
7,3000,1,1
7,3000,-1,0
7,3000,1,1
7,3000,1,1
7,3000,1,1
7,3000,1,1
7,3000,1,1
7,3000,-1,1
7,3000,-1,1
7,3000,-1,1
7,3000,-1,1
7,3000,1,1
7,3000,-1,1
7,3000,-1,1
7,3000,1,1
7,3000,-1,0
7,3000,1,1
7,3000,1,1
7,3000,-1,0
7,3000,1,1
7,3000,1,1
7,3000,-1,1
7,3000,1,1
7,3000,-1,1
7,3000,1,1
7,3000,1,1
7,3000,-1,1
7,3000,-1,1
7,3000,1,1
7,3000,1,1
7,3000,1,1
7,3000,1,1
7,3000,-1,1
7,3000,1,1
7,3000,-1,0
7,3000,-1,1
7,3000,-1,1
7,3000,1,1
7,3000,1,1
7,3000,-1,1
7,3000,1,1
7,3000,-1,1
7,3000,1,1
8,1000,1,1
8,1000,-1,1
8,1000,-1,0
8,1000,1,1
8,1000,-1,1
8,1000,-1,1
8,1000,-1,1
8,1000,1,1
8,1000,-1,1
8,1000,-1,1
8,1000,1,0
8,1000,-1,1
8,1000,-1,1
8,1000,-1,1
8,1000,-1,1
8,1000,1,1
8,1000,-1,1
8,1000,-1,1
8,1000,-1,1
8,1000,1,0
8,1000,1,1
8,1000,1,1
8,1000,1,1
8,1000,-1,1
8,1000,-1,1
8,1000,1,1
8,1000,-1,1
8,1000,1,1
8,1000,-1,1
8,1000,-1,1
8,1000,-1,1
8,1000,1,1
8,1000,-1,1
8,1000,1,1
8,1000,1,0
8,1000,1,1
8,1000,-1,0
8,1000,-1,1
8,1000,1,1
8,1000,-1,1
8,1000,1,1
8,1000,-1,1
8,1000,-1,1
8,1000,-1,1
8,1000,1,1
8,1000,1,1
8,1000,1,1
8,1000,1,0
8,1000,-1,1
8,1000,-1,1
8,1000,1,0
8,1000,1,1
8,1000,-1,0
8,1000,-1,0
8,1000,1,1
8,1000,-1,1
8,1000,-1,0
8,1000,1,0
8,1000,-1,1
8,1000,-1,1
8,1000,1,0
8,1000,1,1
8,1000,1,1
8,1000,-1,1
8,1000,-1,0
8,1000,-1,1
8,1000,-1,1
8,1000,1,1
8,1000,1,0
8,1000,-1,1
8,1000,1,1
8,1000,-1,0
8,1000,-1,1
8,1000,1,0
8,1000,1,1
8,1000,-1,1
8,1000,-1,1
8,1000,-1,1
8,1000,-1,1
8,1000,1,1
8,1500,-1,1
8,1500,-1,1
8,1500,-1,1
8,1500,1,1
8,1500,-1,1
8,1500,1,1
8,1500,1,0
8,1500,1,1
8,1500,-1,1
8,1500,1,1
8,1500,1,1
8,1500,1,1
8,1500,1,1
8,1500,-1,1
8,1500,-1,1
8,1500,-1,1
8,1500,-1,0
8,1500,1,1
8,1500,-1,1
8,1500,-1,1
8,1500,-1,1
8,1500,1,1
8,1500,1,1
8,1500,-1,1
8,1500,1,1
8,1500,1,1
8,1500,1,1
8,1500,1,1
8,1500,-1,1
8,1500,1,1
8,1500,1,1
8,1500,-1,1
8,1500,-1,0
8,1500,1,1
8,1500,1,1
8,1500,-1,0
8,1500,-1,1
8,1500,-1,1
8,1500,-1,1
8,1500,1,1
8,1500,1,1
8,1500,-1,1
8,1500,-1,1
8,1500,1,1
8,1500,-1,0
8,1500,-1,1
8,1500,1,1
8,1500,-1,1
8,1500,-1,1
8,1500,-1,1
8,1500,1,1
8,1500,1,1
8,1500,-1,1
8,1500,-1,1
8,1500,-1,1
8,1500,1,1
8,1500,-1,0
8,1500,1,1
8,1500,1,1
8,1500,-1,1
8,1500,-1,1
8,1500,1,1
8,1500,1,1
8,1500,1,1
8,1500,1,1
8,1500,1,1
8,1500,-1,1
8,1500,-1,1
8,1500,-1,1
8,1500,-1,1
8,1500,1,1
8,1500,-1,0
8,1500,1,1
8,1500,-1,1
8,1500,-1,1
8,1500,-1,1
8,1500,1,1
8,1500,-1,1
8,1500,1,1
8,1500,1,1
8,2000,1,1
8,2000,1,1
8,2000,1,1
8,2000,1,1
8,2000,1,1
8,2000,1,1
8,2000,-1,1
8,2000,1,1
8,2000,1,1
8,2000,-1,1
8,2000,1,1
8,2000,-1,1
8,2000,-1,1
8,2000,1,1
8,2000,1,1
8,2000,1,1
8,2000,-1,1
8,2000,-1,1
8,2000,-1,0
8,2000,1,1
8,2000,1,1
8,2000,1,1
8,2000,-1,0
8,2000,1,0
8,2000,1,1
8,2000,-1,0
8,2000,-1,0
8,2000,1,1
8,2000,1,1
8,2000,-1,1
8,2000,1,1
8,2000,-1,0
8,2000,-1,0
8,2000,-1,1
8,2000,1,1
8,2000,-1,1
8,2000,-1,1
8,2000,-1,1
8,2000,-1,1
8,2000,1,1
8,2000,1,1
8,2000,1,1
8,2000,-1,1
8,2000,1,1
8,2000,1,1
8,2000,-1,1
8,2000,1,1
8,2000,1,1
8,2000,1,0
8,2000,-1,0
8,2000,-1,1
8,2000,1,1
8,2000,1,1
8,2000,-1,1
8,2000,1,1
8,2000,1,1
8,2000,1,1
8,2000,-1,1
8,2000,1,0
8,2000,1,1
8,2000,-1,1
8,2000,1,1
8,2000,-1,1
8,2000,-1,1
8,2000,1,1
8,2000,1,1
8,2000,-1,1
8,2000,1,1
8,2000,1,1
8,2000,-1,1
8,2000,1,1
8,2000,1,1
8,2000,-1,1
8,2000,1,1
8,2000,1,1
8,2000,1,1
8,2000,1,1
8,2000,1,1
8,2000,-1,1
8,2000,1,1
8,2500,-1,0
8,2500,-1,0
8,2500,-1,1
8,2500,-1,1
8,2500,1,1
8,2500,1,1
8,2500,1,1
8,2500,1,1
8,2500,1,1
8,2500,-1,1
8,2500,-1,0
8,2500,-1,1
8,2500,1,1
8,2500,1,1
8,2500,1,1
8,2500,-1,1
8,2500,1,1
8,2500,1,1
8,2500,1,1
8,2500,-1,0
8,2500,-1,0
8,2500,1,1
8,2500,-1,1
8,2500,-1,0
8,2500,-1,1
8,2500,-1,0
8,2500,-1,0
8,2500,-1,0
8,2500,1,1
8,2500,-1,1
8,2500,1,1
8,2500,-1,1
8,2500,1,1
8,2500,1,1
8,2500,1,1
8,2500,-1,1
8,2500,1,1
8,2500,-1,0
8,2500,-1,0
8,2500,1,1
8,2500,1,1
8,2500,1,1
8,2500,1,1
8,2500,-1,1
8,2500,1,1
8,2500,1,1
8,2500,-1,0
8,2500,1,1
8,2500,-1,1
8,2500,1,1
8,2500,1,1
8,2500,1,1
8,2500,1,1
8,2500,-1,0
8,2500,-1,1
8,2500,1,1
8,2500,-1,1
8,2500,1,1
8,2500,-1,1
8,2500,-1,1
8,2500,1,1
8,2500,1,1
8,2500,1,1
8,2500,1,1
8,2500,1,1
8,2500,-1,1
8,2500,1,1
8,2500,-1,1
8,2500,-1,1
8,2500,1,1
8,2500,1,1
8,2500,1,1
8,2500,-1,0
8,2500,-1,0
8,2500,-1,1
8,2500,1,1
8,2500,1,1
8,2500,-1,0
8,2500,-1,0
8,2500,-1,1
8,3000,-1,1
8,3000,-1,1
8,3000,1,1
8,3000,-1,1
8,3000,-1,1
8,3000,1,1
8,3000,1,1
8,3000,1,1
8,3000,-1,1
8,3000,-1,1
8,3000,-1,1
8,3000,1,1
8,3000,1,1
8,3000,-1,1
8,3000,-1,1
8,3000,1,1
8,3000,-1,0
8,3000,1,1
8,3000,1,1
8,3000,-1,1
8,3000,1,1
8,3000,-1,1
8,3000,1,1
8,3000,1,1
8,3000,1,1
8,3000,-1,1
8,3000,-1,1
8,3000,1,1
8,3000,1,1
8,3000,1,1
8,3000,1,1
8,3000,-1,1
8,3000,-1,1
8,3000,-1,1
8,3000,1,1
8,3000,1,1
8,3000,1,1
8,3000,1,1
8,3000,1,1
8,3000,-1,0
8,3000,-1,1
8,3000,-1,1
8,3000,-1,1
8,3000,-1,1
8,3000,-1,1
8,3000,-1,1
8,3000,-1,1
8,3000,1,1
8,3000,-1,1
8,3000,1,1
8,3000,-1,1
8,3000,1,1
8,3000,1,1
8,3000,-1,1
8,3000,-1,1
8,3000,1,1
8,3000,1,1
8,3000,1,1
8,3000,-1,0
8,3000,-1,0
8,3000,-1,1
8,3000,-1,1
8,3000,-1,1
8,3000,-1,1
8,3000,1,1
8,3000,-1,1
8,3000,-1,1
8,3000,-1,1
8,3000,-1,1
8,3000,-1,0
8,3000,1,1
8,3000,-1,1
8,3000,-1,1
8,3000,1,1
8,3000,-1,1
8,3000,1,1
8,3000,1,1
8,3000,1,1
8,3000,1,1
8,3000,1,1
9,1000,-1,1
9,1000,-1,1
9,1000,-1,1
9,1000,1,1
9,1000,-1,1
9,1000,1,1
9,1000,1,1
9,1000,1,0
9,1000,1,1
9,1000,1,0
9,1000,1,0
9,1000,1,1
9,1000,1,0
9,1000,-1,1
9,1000,1,0
9,1000,-1,1
9,1000,-1,1
9,1000,-1,1
9,1000,-1,1
9,1000,-1,1
9,1000,-1,1
9,1000,1,0
9,1000,1,0
9,1000,-1,1
9,1000,-1,1
9,1000,1,1
9,1000,1,1
9,1000,1,0
9,1000,-1,1
9,1000,1,1
9,1000,1,1
9,1000,1,1
9,1000,-1,1
9,1000,-1,1
9,1000,-1,1
9,1000,1,1
9,1000,1,0
9,1000,-1,1
9,1000,1,0
9,1000,1,0
9,1000,-1,1
9,1000,1,1
9,1000,1,1
9,1000,1,0
9,1000,-1,1
9,1000,1,0
9,1000,-1,1
9,1000,1,1
9,1000,-1,1
9,1000,-1,1
9,1000,1,0
9,1000,-1,1
9,1000,1,1
9,1000,1,1
9,1000,1,0
9,1000,-1,1
9,1000,1,1
9,1000,-1,1
9,1000,-1,1
9,1000,-1,1
9,1000,-1,1
9,1000,1,0
9,1000,1,1
9,1000,-1,1
9,1000,1,0
9,1000,-1,1
9,1000,-1,1
9,1000,-1,1
9,1000,-1,1
9,1000,-1,1
9,1000,-1,0
9,1000,1,1
9,1000,-1,1
9,1000,1,0
9,1000,-1,1
9,1000,1,1
9,1000,1,0
9,1000,1,0
9,1000,1,1
9,1000,1,1
9,1500,-1,1
9,1500,-1,1
9,1500,-1,1
9,1500,1,1
9,1500,-1,1
9,1500,-1,1
9,1500,-1,1
9,1500,1,0
9,1500,1,1
9,1500,-1,1
9,1500,-1,1
9,1500,1,1
9,1500,-1,1
9,1500,-1,1
9,1500,-1,1
9,1500,1,1
9,1500,1,1
9,1500,1,1
9,1500,-1,1
9,1500,1,1
9,1500,-1,1
9,1500,-1,1
9,1500,1,1
9,1500,-1,1
9,1500,-1,1
9,1500,-1,1
9,1500,-1,1
9,1500,-1,1
9,1500,1,1
9,1500,-1,1
9,1500,-1,0
9,1500,-1,1
9,1500,-1,1
9,1500,-1,0
9,1500,1,0
9,1500,-1,1
9,1500,-1,1
9,1500,-1,1
9,1500,1,1
9,1500,-1,1
9,1500,1,1
9,1500,-1,1
9,1500,-1,0
9,1500,1,1
9,1500,-1,0
9,1500,1,1
9,1500,-1,0
9,1500,-1,1
9,1500,-1,1
9,1500,-1,1
9,1500,1,1
9,1500,1,1
9,1500,1,1
9,1500,1,1
9,1500,1,1
9,1500,-1,1
9,1500,1,1
9,1500,-1,1
9,1500,-1,1
9,1500,1,0
9,1500,-1,1
9,1500,-1,1
9,1500,-1,1
9,1500,1,1
9,1500,-1,0
9,1500,-1,0
9,1500,1,0
9,1500,1,1
9,1500,1,1
9,1500,-1,1
9,1500,-1,1
9,1500,-1,1
9,1500,-1,1
9,1500,1,1
9,1500,1,0
9,1500,1,1
9,1500,-1,1
9,1500,1,1
9,1500,1,1
9,1500,1,1
9,2000,1,1
9,2000,-1,1
9,2000,1,1
9,2000,1,1
9,2000,-1,0
9,2000,1,1
9,2000,-1,1
9,2000,-1,1
9,2000,1,1
9,2000,1,1
9,2000,-1,0
9,2000,-1,1
9,2000,1,1
9,2000,1,1
9,2000,1,1
9,2000,-1,1
9,2000,-1,0
9,2000,1,1
9,2000,-1,1
9,2000,1,1
9,2000,1,1
9,2000,1,1
9,2000,-1,1
9,2000,-1,1
9,2000,-1,1
9,2000,1,1
9,2000,-1,1
9,2000,-1,1
9,2000,-1,1
9,2000,1,1
9,2000,-1,1
9,2000,-1,1
9,2000,1,0
9,2000,-1,1
9,2000,-1,1
9,2000,1,1
9,2000,-1,0
9,2000,-1,0
9,2000,-1,1
9,2000,-1,0
9,2000,-1,0
9,2000,1,1
9,2000,1,1
9,2000,1,1
9,2000,1,1
9,2000,-1,1
9,2000,1,1
9,2000,1,1
9,2000,-1,1
9,2000,1,1
9,2000,1,1
9,2000,1,1
9,2000,-1,1
9,2000,-1,1
9,2000,-1,1
9,2000,-1,1
9,2000,-1,0
9,2000,-1,0
9,2000,1,1
9,2000,1,1
9,2000,-1,1
9,2000,1,1
9,2000,-1,1
9,2000,-1,1
9,2000,1,1
9,2000,-1,1
9,2000,-1,0
9,2000,1,1
9,2000,-1,0
9,2000,-1,1
9,2000,1,1
9,2000,1,0
9,2000,-1,1
9,2000,1,0
9,2000,1,1
9,2000,1,1
9,2000,1,0
9,2000,1,1
9,2000,1,1
9,2000,-1,0
9,2500,1,1
9,2500,-1,0
9,2500,1,1
9,2500,1,1
9,2500,1,1
9,2500,1,1
9,2500,-1,0
9,2500,1,1
9,2500,-1,1
9,2500,-1,1
9,2500,-1,0
9,2500,1,1
9,2500,-1,0
9,2500,-1,1
9,2500,1,1
9,2500,1,1
9,2500,1,1
9,2500,1,1
9,2500,-1,1
9,2500,1,1
9,2500,-1,1
9,2500,1,0
9,2500,-1,0
9,2500,1,1
9,2500,-1,0
9,2500,1,1
9,2500,1,1
9,2500,1,1
9,2500,1,1
9,2500,1,1
9,2500,-1,1
9,2500,-1,1
9,2500,-1,0
9,2500,1,1
9,2500,1,1
9,2500,-1,1
9,2500,1,1
9,2500,1,1
9,2500,1,1
9,2500,1,1
9,2500,1,1
9,2500,-1,1
9,2500,-1,0
9,2500,-1,1
9,2500,1,1
9,2500,-1,1
9,2500,-1,1
9,2500,1,1
9,2500,1,1
9,2500,1,1
9,2500,-1,0
9,2500,1,1
9,2500,1,1
9,2500,1,1
9,2500,1,1
9,2500,-1,0
9,2500,-1,1
9,2500,1,1
9,2500,1,1
9,2500,1,0
9,2500,1,1
9,2500,1,1
9,2500,-1,0
9,2500,1,1
9,2500,-1,0
9,2500,-1,1
9,2500,1,1
9,2500,-1,1
9,2500,1,1
9,2500,-1,1
9,2500,-1,1
9,2500,-1,1
9,2500,-1,1
9,2500,-1,0
9,2500,-1,0
9,2500,-1,1
9,2500,-1,1
9,2500,-1,0
9,2500,-1,1
9,2500,1,1
9,3000,1,1
9,3000,1,1
9,3000,1,0
9,3000,-1,0
9,3000,1,1
9,3000,-1,1
9,3000,1,1
9,3000,1,1
9,3000,-1,1
9,3000,1,1
9,3000,-1,1
9,3000,-1,1
9,3000,-1,0
9,3000,-1,1
9,3000,-1,1
9,3000,-1,1
9,3000,1,1
9,3000,1,1
9,3000,1,1
9,3000,-1,1
9,3000,1,1
9,3000,-1,1
9,3000,1,1
9,3000,1,0
9,3000,1,1
9,3000,1,1
9,3000,-1,0
9,3000,-1,1
9,3000,1,1
9,3000,1,1
9,3000,1,1
9,3000,-1,1
9,3000,-1,1
9,3000,-1,1
9,3000,1,1
9,3000,1,1
9,3000,-1,0
9,3000,1,1
9,3000,-1,1
9,3000,1,1
9,3000,1,1
9,3000,1,1
9,3000,-1,0
9,3000,-1,0
9,3000,1,1
9,3000,1,1
9,3000,1,1
9,3000,-1,1
9,3000,-1,0
9,3000,1,1
9,3000,1,1
9,3000,1,1
9,3000,1,1
9,3000,-1,0
9,3000,-1,1
9,3000,-1,1
9,3000,-1,1
9,3000,1,1
9,3000,-1,0
9,3000,-1,1
9,3000,-1,1
9,3000,-1,1
9,3000,1,1
9,3000,1,1
9,3000,1,1
9,3000,-1,1
9,3000,-1,1
9,3000,-1,1
9,3000,1,1
9,3000,1,1
9,3000,-1,1
9,3000,-1,1
9,3000,1,1
9,3000,1,1
9,3000,1,1
9,3000,1,1
9,3000,1,1
9,3000,-1,0
9,3000,1,1
9,3000,1,1
11,1000,1,0
11,1000,-1,1
11,1000,-1,1
11,1000,-1,1
11,1000,-1,1
11,1000,-1,1
11,1000,-1,1
11,1000,-1,1
11,1000,-1,1
11,1000,-1,1
11,1000,1,1
11,1000,-1,1
11,1000,-1,1
11,1000,1,0
11,1000,1,0
11,1000,1,0
11,1000,-1,1
11,1000,1,0
11,1000,1,1
11,1000,-1,1
11,1000,1,0
11,1000,-1,1
11,1000,1,0
11,1000,1,0
11,1000,1,0
11,1000,-1,1
11,1000,1,1
11,1000,1,0
11,1000,-1,1
11,1000,1,0
11,1000,-1,1
11,1000,-1,1
11,1000,-1,1
11,1000,1,0
11,1000,1,0
11,1000,1,0
11,1000,1,0
11,1000,1,1
11,1000,-1,1
11,1000,-1,1
11,1000,1,0
11,1000,1,1
11,1000,-1,1
11,1000,1,1
11,1000,-1,1
11,1000,-1,1
11,1000,1,0
11,1000,1,0
11,1000,-1,1
11,1000,1,1
11,1000,1,1
11,1000,-1,1
11,1000,1,0
11,1000,1,1
11,1000,1,0
11,1000,-1,1
11,1000,-1,1
11,1000,1,0
11,1000,-1,1
11,1000,1,0
11,1000,1,0
11,1000,-1,0
11,1000,-1,1
11,1000,1,1
11,1000,-1,1
11,1000,1,1
11,1000,1,0
11,1000,-1,1
11,1000,1,0
11,1000,1,1
11,1000,1,1
11,1000,1,0
11,1000,-1,1
11,1000,-1,1
11,1000,1,1
11,1000,1,0
11,1000,-1,1
11,1000,1,1
11,1000,-1,0
11,1000,-1,1
11,1500,1,1
11,1500,1,1
11,1500,1,1
11,1500,-1,1
11,1500,1,1
11,1500,1,1
11,1500,1,1
11,1500,-1,0
11,1500,1,0
11,1500,-1,1
11,1500,-1,1
11,1500,-1,1
11,1500,1,1
11,1500,1,0
11,1500,-1,1
11,1500,-1,0
11,1500,-1,1
11,1500,1,1
11,1500,1,1
11,1500,1,1
11,1500,-1,1
11,1500,-1,1
11,1500,-1,1
11,1500,-1,1
11,1500,-1,1
11,1500,-1,1
11,1500,1,1
11,1500,1,1
11,1500,-1,1
11,1500,1,1
11,1500,1,0
11,1500,1,1
11,1500,-1,1
11,1500,-1,1
11,1500,-1,1
11,1500,1,0
11,1500,-1,1
11,1500,1,1
11,1500,-1,0
11,1500,1,1
11,1500,1,1
11,1500,1,1
11,1500,1,1
11,1500,1,1
11,1500,-1,0
11,1500,-1,1
11,1500,-1,1
11,1500,-1,1
11,1500,-1,1
11,1500,1,1
11,1500,1,1
11,1500,-1,1
11,1500,-1,0
11,1500,-1,1
